"code","description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","lun","mar","mer","jeu","ven","sam","dim","daily","special_days","restrict_typ"
"SLR-ST-54","13H À 16H - JEUDI - 15 AVR - 15 NOV",04-15,11-15,,13,16,3,,,,1,,,,,,
"SLR-ST-55","7H À 15H VENDREDI",,,,7,15,8,,,,,1,,,,,
"SLR-ST-56","7H À 12H VENDREDI",,,,7,12,5,,,,,1,,,,,
"SLR-ST-57","8H00 À 9H00 LUN ET MER 15 MARS À 15 NOV - ENTRETIEN",03-15,11-15,,8,9,1,1,,1,,,,,,,"maintenance"
"SLR-ST-58","13H À 14H - LUN ET MER - 15 MARS AU 15 NOV - ENTRETIEN",03-15,11-15,,13,14,1,1,,1,,,,,,,"maintenance"
"SLR-ST-61","8H À 17H LUNDI JEUDI 3 MÃˆTRES",,,,8,17,9,,,,1,,,,,,
"SLR-ST-63","LUN MER VEN",,,,0,,24,1,,1,,1,,,,,
"SLR-ST-65","8H À 16H30 - LUN MER VEN",,,,8,"16.5","8.5",1,,1,,1,,,,,
"SLR-ST-66","8H À 17H LUN MER VEN 15 NOV - 15 AVR",11-15,04-15,,8,17,9,1,,1,,1,,,,,
"SLR-ST-69","8H À 17H LUN MER VEN 1er SEPT AU 31 MAI",09-01,05-31,,8,17,9,1,,1,,1,,,,,
"SLR-ST-71","8H À 19H LUN MER VEN",,,,8,19,11,1,,1,,1,,,,,
"SLR-ST-74","9H À 12H 14H Ã  17H LUN MER VEN",,,,9,12,3,1,,1,,1,,,,,
"SLR-ST-74","9H À 12H 14H Ã  17H LUN MER VEN",,,,14,17,3,1,,1,,1,,,,,
"SLR-ST-75","9H À 17H LUN MER VEN 15 NOV AU 15 MARS, 11H À 12H MERCREDI 15 MARS AU 15 NOV",11-15,03-15,,9,17,8,1,,1,,1,,,,,
"SLR-ST-75","9H À 17H LUN MER VEN 15 NOV AU 15 MARS, 11H À 12H MERCREDI 15 MARS AU 15 NOV",03-15,11-15,,11,12,1,,,1,,,,,,,
"SLR-ST-76","13H À 17H LUN MER VEN 15 AVR - 15 NOV",04-15,11-15,,13,17,4,1,,1,,1,,,,,
"SLR-ST-77","13H À 17H LUN MER VEN   ",,,,13,17,4,1,,1,,1,,,,,
"SLR-ST-78","18H À 24H LUN MER VEN",,,,18,24,6,1,,1,,1,,,,,
"SLR-ST-83","LUN MER VEN DIM",,,,0,,24,1,,1,,1,,1,,,
"SLR-ST-86","8H00 À 9H00 MAR ET JEU 15 MARS AU 15 NOV ENTRETIEN",03-15,11-15,,8,9,1,,1,,1,,,,,,"maintenance"
"SLR-ST-87","8H À 12H MAR JEU",,,,8,12,4,,1,,1,,,,,,
"SLR-ST-88","8H À 16H30 - MAR JEU",,,,8,"16.5","8.5",,1,,1,,,,,,
"SLR-ST-90","8H À 17H MAR JEU 15 AVR - 15 NOV",04-15,11-15,,8,17,9,,1,,1,,,,,,
"SLR-ST-91","8H À 17H MAR JEU 1er SEPT AU 31 MAI",09-01,05-31,,8,17,9,,1,,1,,,,,,
"SLR-ST-94","8H À 19H MAR JEU",,,,8,19,11,,1,,1,,,,,,
"SLR-ST-95","9H À 12H MAR JEU",,,,9,12,3,,1,,1,,,,,,
"SLR-ST-96","9H À 12H MAR JEU 15 AVR AU 15 NOV",04-15,11-15,,9,12,3,,1,,1,,,,,,
"SLR-ST-98","9H À 17H MAR JEU 15 NOV AU 15 MARS - 11H À 12H JEUDI 15 MARS AU 15 NOV",03-15,11-15,,11,12,1,,,,1,,,,,,
"SLR-ST-98","9H À 17H MAR JEU 15 NOV AU 15 MARS - 11H À 12H JEUDI 15 MARS AU 15 NOV",11-15,03-15,,9,17,8,,1,,1,,,,,,
"SLR-ST-99","13H À 14H MAR ET JEU 15 MARS AU 15 NOV - ENTRETIEN",03-15,11-15,,13,14,1,,1,,1,,,,,,"maintenance"
"SM-JB","\P 8h-16h LUN A VEN EXCEPTE LIVRAISON VEHICULES COMMERCIAUX",,,,8,16,8,1,1,1,1,1,,,,,"delivery,commercial"
"SS-AA","\P 9h30-11h LUN A SAM",,,,"9.5",11,"1.5",1,1,1,1,1,1,,,,
"SS-JB","\P 08h-16h LUN. AU SAM.",,,,8,16,8,1,1,1,1,1,1,,,,
"SS-JC","\P 08h-17h LUN. AU SAM.",,,,8,17,9,1,1,1,1,1,1,,,,
"SS-JD","\P 08h-19h LUN. AU SAM.",,,,8,19,11,1,1,1,1,1,1,,,,
"SS-JE","\P 07h30-18h LUN. AU SAM.",,,,"7.5",18,"10.5",1,1,1,1,1,1,,,,
"SS-JF","\P 09h-16h LUN A SAM",,,,9,16,7,1,1,1,1,1,1,,,,
"SS-JH","\P 07h30-19h LUN A SAM",,,,"7.5",19,"11.5",1,1,1,1,1,1,,,,
"SS-JI","\P 06h-18h LUN A SAM",,,,6,18,12,1,1,1,1,1,1,,,,
"SS-JM","\P 07h-16h LUN A VEN ET 07h-12h SAMEDI",,,,7,16,9,1,1,1,1,1,,,,,
"SS-JM","\P 07h-16h LUN A VEN ET 07h-12h SAMEDI",,,,7,12,5,,,,,,1,,,,
"SS-JN","\P 08h-15h30 LUN A SAM",,,,8,"15.5","7.5",1,1,1,1,1,1,,,,
"SS-JQ","\P 09h30-16h LUN. AU SAM.",,,,"9.5",16,"6.5",1,1,1,1,1,1,,,,
"SS-JS","\P 09h30-18h LUN. AU SAM.",,,,"9.5",18,"8.5",1,1,1,1,1,1,,,,
"SS-JT","\P 07h-15h30 LUN A SAM",,,,7,"15.5","8.5",1,1,1,1,1,1,,,,
"SS-OC","\P 07h-18h LUN. AU SAM.",,,,7,18,11,1,1,1,1,1,1,,,,
"SS-OD","\P 08h-18h LUN. AU SAM.",,,,8,18,10,1,1,1,1,1,1,,,,
"SS-OG","\P 09h30-15h30 LUN. AU SAM.",,,,"9.5","15.5",6,1,1,1,1,1,1,,,,
"ST-AA","\P 06h-07h LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,6,7,1,1,,1,,1,,,,,
"ST-AD-A","\P 07h-08h LUN. MER. VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,1,,1,,1,,,,,
"ST-AE","\P 07h30-08h30 LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"7.5","8.5",1,1,,1,,1,,,,,
"ST-AE-A","\P 07h30-08h30 LUN. MER. VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,1,,1,,1,,,,,
"ST-AL","\P 09h30-10h30 LUN. MER. JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,1,,1,1,,,,,,
"ST-AL-A","\P 09h30-10h30 LUN. MER. JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,1,,1,1,,,,,,
"ST-AO","\P 07h-09h LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,7,9,2,1,,1,,1,,,,,
"ST-AO-A","\P 07h-09h LUN. MER. VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,9,2,1,,1,,1,,,,,
"ST-AQ","\P 09h-12h MARDI MERCREDI VENDREDI",,,,9,12,3,,1,1,,1,,,,,
"ST-AS","\P 09h-10h MARDI MERCREDI VENDREDI",,,,9,10,1,,1,1,,1,,,,,
"ST-AU","\P 12h30-13h30 LUNDI, MERCREDI ET VENDREDI",,,,"12.5","13.5",1,1,,1,,1,,,,,
"ST-DA","\P 13h-15h30 LUN. MER. JEU.",,,,13,"15.5","2.5",1,,1,1,,,,,,
"ST-JA","\P 09h-17h MAR. MER. VEN.",,,,9,17,8,,1,1,,1,,,,,
"ST-JB","\P 09h30-17h LUN. MER. JEU.",,,,"9.5",17,"7.5",1,,1,1,,,,,,
"ST-JC","\P 08h-16h LUNDI MERCREDI JEUDI",,,,8,16,8,1,,1,1,,,,,,
"ST-JD","\P 09h-18h MAR. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,9,18,9,,1,1,,1,,,,,
"ST-JE","\P 09h-18h MAR. MER. VEN.",,,,9,18,9,,1,1,,1,,,,,
"ST-JF","\P 9h-21h LUN. MER. VEN.",,,,9,21,12,1,,1,,1,,,,,
"ST-JJ","\P 09h-17h LUN. MER. JEU.",,,,9,17,8,1,,1,1,,,,,,
"ST-JN","\P 09h-18h LUN. MER. VEN.",,,,9,18,9,1,,1,,1,,,,,
"ST-JU","\P 09h-17h LUN. MER. VEN.",,,,9,17,8,1,,1,,1,,,,,
"ST-NA","\P 0h-7h LUNDI MARDI MERCREDI",,,,0,7,7,1,1,1,,,,,,,
"ST-OA","\P 08h-17h JEUDI AU SAMEDI",,,,8,17,9,,,,1,1,1,,,,
"ST-OB","\P 08h-17h LUNDI ET JEUDI",,,,8,17,9,1,,,1,,,,,,
"ST-OC","\P 08h-17h MARDI, MERCREDI ET VENDREDI",,,,8,17,9,,1,1,,1,,,,,
"ST-ON","\P 7h-19h LUN. MER. VEN.",,,,7,19,12,1,,1,,1,,,,,
"ST-OO","\P 07h-16h LUN ET MER ET JEU",,,,7,16,9,1,,1,1,,,,,,
"ST-PC","\P 13h-16h LUN. MER. JEU.",,,,13,16,3,1,,1,1,,,,,,
"ST-PG","\P 17h-18h LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,17,18,1,1,,1,,1,,,,,
"ST-PH","\P 20h-21h LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,20,21,1,1,,1,,1,,,,,
"ST-PJ","\P 22h-23h LUN. MER. VEN. 1 MARS AU 1 DEC.",03-01,12-01,,22,23,1,1,,1,,1,,,,,
"ST-PL","\P 14h-16h LUNDI MERCREDI JEUDI",,,,14,16,2,1,,1,1,,,,,,
"SU-AB-A","\P 08h30-11h30 LUNDI 1AVRIL AU 1DEC.",04-01,12-01,,"8.5","11.5",3,1,,,,,,,,,
"SU-AC-A","\P 08h30-11h30 MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","11.5",3,,1,,,,,,,,
"SU-AD-A","\P 08h-11h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,11,3,,,1,,,,,,,
"SU-AE-A","\P 08h30-11h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","11.5",3,,,1,,,,,,,
"SU-AF-A","\P 09h-11h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,11,2,,,1,,,,,,,
"SU-AH-A","\P 08h-11h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,11,3,,,,1,,,,,,
"SU-AI-A","\P 08h30-11h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","11.5",3,,,,1,,,,,,
"SU-AJ-A","\P 08h-11h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,11,3,,,,,1,,,,,
"SU-AK-A","\P 08h30-11h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","11.5",3,,,,,1,,,,,
"SU-AL-A","\P 07h30-10h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","10.5",3,,,1,,,,,,,
"SU-AM-A","\P 07h-10h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,10,3,,,,,1,,,,,
"SU-AN-A","\P 07h-09h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,7,9,2,,1,,,,,,,,
"SU-AO-A","\P 07h30-09h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5",9,"1.5",,1,,,,,,,,
"SU-AP-A","\P 07h30-09h JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5",9,"1.5",,,,1,,,,,,
"SU-AQ-A","\P 07h30-09h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5",9,"1.5",1,,,,,,,,,
"SU-AR-A","\P 07h30-09h MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5",9,"1.5",,,1,,,,,,,
"SU-AS-A","\P 08h-11h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,11,3,1,,,,,,,,,
"SU-AT-A","\P 09h-11h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,9,11,2,1,,,,,,,,,
"SU-AU-A","\P 10h-12h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,10,12,2,1,,,,,,,,,
"SU-AV-A","\P 09h-11h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,9,11,2,,1,,,,,,,,
"SU-AW-A","\P 10h-12h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,10,12,2,,1,,,,,,,,
"SU-AX-A","\P 10h-12h MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,10,12,2,,,1,,,,,,,
"SU-AY-A","\P 09h-11h JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,9,11,2,,,,1,,,,,,
"SU-AZ-A","\P 10h-12h JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,10,12,2,,,,1,,,,,,
"SU-BF-A","\P 06h-07h MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,6,7,1,,,1,,,,,,,
"SU-JA","\P 08h-09h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,,,,1,,,,,,
"SU-JA-A","\P 08h-09h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,,,,1,,,,,,
"SU-JB","\P 08h30-09h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,,,,1,,,,,,
"SU-JB-A","\P 08h30-09h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,,,,1,,,,,,
"SU-JC","\P 09h-10h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,,,,1,,,,,,
"SU-JC-A","\P 09h-10h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,10,1,,,,1,,,,,,
"SU-JD","\P 09h30-10h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,,,,1,,,,,,
"SU-JD-A","\P 09h30-10h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,,,,1,,,,,,
"SU-JE","\P 10h-11h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,10,11,1,,,,1,,,,,,
"SU-JE-A","\P 10h-11h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,,,1,,,,,,
"SU-JF","\P 10h30-11h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"10.5","11.5",1,,,,1,,,,,,
"SU-JF-A","\P 10h30-11h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,,,1,,,,,,
"SU-JF-A+F","\P 10h30-11h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,,,1,,,,,,
"SU-JG","\P 11h-12h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,11,12,1,,,,1,,,,,,
"SU-JI","\P 09h-19h SAM.",,,,9,19,10,,,,,,1,,,,
"SU-JJ","\P 12h-13h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,12,13,1,,,,1,,,,,,
"SU-JJ-A","\P 12h-13h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,12,13,1,,,,1,,,,,,
"SU-JK","\P 12h30-13h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","13.5",1,,,,1,,,,,,
"SU-JK-A","\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,,,1,,,,,,
"SU-JL","\P 13h-14h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,13,14,1,,,,1,,,,,,
"SU-JL-A","\P 13h-14h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,,,1,,,,,,
"SU-JL-A+F","\P 13h-14h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,,,1,,,,,,
"SU-JM","\P 13h30-14h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"13.5","14.5",1,,,,1,,,,,,
"SU-JM-A","\P 13h30-14h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,,,1,,,,,,
"SU-JM-A+F","\P 13h30-14h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,,,1,,,,,,
"SU-JN","\P 14h-15h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,14,15,1,,,,1,,,,,,
"SU-JN-A","\P 14h-15h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,,,,1,,,,,,
"SU-JO","\P 14h30-15h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"14.5","15.5",1,,,,1,,,,,,
"SU-JO-A","\P 14h30-15h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,,,,1,,,,,,
"SU-JP","\P 15h-16h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,15,16,1,,,,1,,,,,,
"SU-JP-A","\P 15h-16h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,15,16,1,,,,1,,,,,,
"SU-JQ","\P 15h30-16h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"15.5","16.5",1,,,,1,,,,,,
"SU-JS","\P 07h-08h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,7,8,1,,,,1,,,,,,
"SU-JS-A","\P 07h-08h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,,,,1,,,,,,
"SU-JT","\P 07h30-08h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"7.5","8.5",1,,,,1,,,,,,
"SU-JT-A","\P 07h30-08h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,,,,1,,,,,,
"SU-JU","\P 09h-17h JEU.",,,,9,17,8,,,,1,,,,,,
"SU-JV","\P 09h-17h MER.",,,,9,17,8,,,1,,,,,,,
"SU-JX-A","\P 09h-17h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,9,17,8,1,,,,,,,,,
"SU-JY-A","\P 09h-17h MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,9,17,8,,,1,,,,,,,
"SU-JZ","\P 08h-18h LUNDI",,,,8,18,10,1,,,,,,,,,
"SU-LA","\P 08h-09h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,1,,,,,,,,,
"SU-LA-A","\P 08h-09h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,1,,,,,,,,,
"SU-LB","\P 08h30-09h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,1,,,,,,,,,
"SU-LB-A","\P 08h30-09h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,1,,,,,,,,,
"SU-LC","\P 09h-10h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,1,,,,,,,,,
"SU-LC-A","\P 09h-10h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,10,1,1,,,,,,,,,
"SU-LD","\P 09h30-10h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,1,,,,,,,,,
"SU-LD-A","\P 09h30-10h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,1,,,,,,,,,
"SU-LD-A+F","\P 09h30-10h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,1,,,,,,,,,
"SU-LE","\P 10h-11h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,10,11,1,1,,,,,,,,,
"SU-LE-A","\P 10h-11h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,1,,,,,,,,,
"SU-LE-A+F","\P 10h-11h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,1,,,,,,,,,
"SU-LF","\P 10h30-11h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"10.5","11.5",1,1,,,,,,,,,
"SU-LF-A","\P 10h30-11h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,1,,,,,,,,,
"SU-LF-A+F","\P 10h30-11h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,1,,,,,,,,,
"SU-LG","\P 11h-12h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,11,12,1,1,,,,,,,,,
"SU-LG-A","\P 11h-12h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,11,12,1,1,,,,,,,,,
"SU-LJ","\P 12h-13h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,12,13,1,1,,,,,,,,,
"SU-LJ-A","\P 12h-13h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,12,13,1,1,,,,,,,,,
"SU-LK","\P 12h30-13h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","13.5",1,1,,,,,,,,,
"SU-LK-A","\P 12h30-13h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,1,,,,,,,,,
"SU-LK-A+F","\P 12h30-13h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,1,,,,,,,,,
"SU-LL","\P 13h-14h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,13,14,1,1,,,,,,,,,
"SU-LL-A","\P 13h-14h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,1,,,,,,,,,
"SU-LL-A+F","\P 13h-14h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,1,,,,,,,,,
"SU-LM","\P 13h30-14h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"13.5","14.5",1,1,,,,,,,,,
"SU-LM-A","\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,1,,,,,,,,,
"SU-LM-A+F","\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,1,,,,,,,,,
"SU-LN","\P 14h-15h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,14,15,1,1,,,,,,,,,
"SU-LN-A","\P 14h-15h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,1,,,,,,,,,
"SU-LO","\P 14h30-15h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"14.5","15.5",1,1,,,,,,,,,
"SU-LO-A","\P 14h30-15h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,1,,,,,,,,,
"SU-LO-A+F","\P 14h30-15h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,1,,,,,,,,,
"SU-LP","\P 15h-16h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,15,16,1,1,,,,,,,,,
"SU-LQ","\P 15h30-16h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"15.5","16.5",1,1,,,,,,,,,
"SU-LR","\P 16h-17h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,16,17,1,1,,,,,,,,,
"SU-LR-A","\P 16h-17h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,16,17,1,1,,,,,,,,,
"SU-LS","\P 07h-08h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,7,8,1,1,,,,,,,,,
"SU-LS-A","\P 07h-08h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,1,,,,,,,,,
"SU-LT","\P 07h30-08h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"7.5","8.5",1,1,,,,,,,,,
"SU-LT-A","\P 07h30-08h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,1,,,,,,,,,
"SU-LU","\P 09h-10h DIM. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,,,,,,,1,,,
"SU-LV-A","\P 12h30-15h30 LUNDI 1AVRIL AU 1 DEC.",04-01,12-01,,"12.5","15.5",3,1,,,,,,,,,
"SU-MA","\P 08h-09h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,,1,,,,,,,,
"SU-MA-A","\P 08h-09h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,,1,,,,,,,,
"SU-MB","\P 08h30-09h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,,1,,,,,,,,
"SU-MB-A","\P 08h30-09h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,,1,,,,,,,,
"SU-MC","\P 09h-10h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,,1,,,,,,,,
"SU-MC-A","\P 09h-10h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,10,1,,1,,,,,,,,
"SU-MD","\P 09h30-10h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,,1,,,,,,,,
"SU-MD-A","\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,,1,,,,,,,,
"SU-MD-A+F","\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,,1,,,,,,,,
"SU-ME","\P 10h-11h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,10,11,1,,1,,,,,,,,
"SU-ME-A","\P 10h-11h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,1,,,,,,,,
"SU-ME-A+F","\P 10h-11h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,1,,,,,,,,
"SU-MF","\P 10h30-11h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"10.5","11.5",1,,1,,,,,,,,
"SU-MF-A","\P 10h30-11h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,1,,,,,,,,
"SU-MF-A+F","\P 10h30-11h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,1,,,,,,,,
"SU-MG","\P 11h-12h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,11,12,1,,1,,,,,,,,
"SU-MJ","\P 12h-13h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,12,13,1,,1,,,,,,,,
"SU-MJ-A","\P 12h-13h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,12,13,1,,1,,,,,,,,
"SU-MK","\P 12h30-13h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","13.5",1,,1,,,,,,,,
"SU-MK-A","\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,1,,,,,,,,
"SU-MK-A+F","\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,1,,,,,,,,
"SU-ML","\P 13h-14h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,13,14,1,,1,,,,,,,,
"SU-ML-A","\P 13h-14h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,1,,,,,,,,
"SU-ML-A+F","\P 13h-14h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,1,,,,,,,,
"SU-MM","\P 13h30-14h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"13.5","14.5",1,,1,,,,,,,,
"SU-MM-A","\P 13h30-14h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,1,,,,,,,,
"SU-MM-A+F","\P 13h30-14h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,1,,,,,,,,
